Date,Num1,Num2,Num3,Num4,Num5,Num6,Refund
2008-03-24,1,2,23,27,43,47,8.0
2008-03-25,18,29,30,38,42,47,0.0
2008-03-26,11,13,21,24,33,40,8.0
2008-03-28,1,19,32,34,42,49,4.0
2008-03-31,12,20,24,43,45,46,3.0
2008-04-01,8,33,35,36,42,47,8.0
2008-04-02,4,7,13,14,17,43,9.0
2008-04-04,1,3,6,17,22,38,9.0
2008-04-07,2,12,23,24,39,40,5.0
2008-04-08,13,18,22,28,43,45,9.0
2008-04-09,6,20,27,30,31,45,0.0
2008-04-11,2,3,9,29,41,42,5.0
2008-04-14,12,23,35,39,42,43,6.0
2008-04-15,4,5,23,29,41,45,1.0
2008-04-16,5,10,18,34,38,47,6.0
2008-04-18,3,15,27,41,47,48,6.0
2008-04-21,5,13,15,25,26,46,2.0
2008-04-22,16,18,36,40,42,48,5.0
2008-04-23,10,13,24,27,28,49,2.0
2008-04-25,11,18,20,24,39,43,8.0
2008-04-28,6,8,28,34,44,45,0.0
2008-04-29,13,26,28,31,40,46,9.0
2008-04-30,8,15,20,29,32,35,2.0
2008-05-02,7,19,29,35,42,48,9.0
2008-05-05,10,16,21,25,39,47,9.0
2008-05-06,15,16,24,34,43,49,9.0
2008-05-07,2,8,11,16,41,48,0.0
2008-05-09,1,20,27,42,48,49,2.0
2008-05-12,11,22,23,30,35,48,5.0
2008-05-13,8,17,26,33,39,46,3.0
2008-05-14,4,6,9,17,24,31,3.0
2008-05-16,3,4,24,29,33,43,1.0
2008-05-19,4,13,17,22,31,40,1.0
2008-05-20,5,19,20,22,25,32,4.0
2008-05-21,3,6,30,37,39,46,2.0
2008-05-23,3,13,14,16,40,42,4.0
2008-05-26,9,18,21,29,30,34,6.0
2008-05-27,9,29,30,37,45,47,2.0
2008-05-28,3,10,17,22,27,39,0.0
2008-05-30,1,20,22,26,28,34,6.0
2008-06-02,2,25,31,40,44,46,7.0
2008-06-03,18,19,28,31,40,48,2.0
2008-06-04,12,20,23,30,37,49,4.0
2008-06-06,5,12,33,37,44,47,7.0
2008-06-09,4,13,15,18,26,41,1.0
2008-06-10,4,8,12,18,32,35,5.0
2008-06-11,1,5,8,15,24,39,4.0
2008-06-13,5,9,15,18,33,37,3.0
2008-06-16,13,16,17,19,37,46,1.0
2008-06-17,3,5,10,26,34,41,7.0
2008-06-18,1,6,10,19,29,40,3.0
2008-06-20,7,10,11,33,40,49,4.0
2008-06-23,14,18,19,27,31,49,8.0
2008-06-24,5,15,32,38,39,46,0.0
2008-06-25,5,20,31,32,39,47,5.0
2008-06-27,6,8,9,28,32,45,2.0
2008-06-30,20,24,28,29,46,48,9.0
2008-07-01,8,19,23,28,29,48,5.0
2008-07-02,13,15,18,21,35,44,7.0
2008-07-04,4,5,6,29,36,48,7.0
2008-07-07,6,27,28,38,39,48,1.0
2008-07-08,7,10,22,43,47,48,4.0
2008-07-09,6,17,19,25,28,46,1.0
2008-07-11,13,15,20,22,32,34,4.0
2008-07-14,17,19,24,26,28,33,7.0
2008-07-15,20,24,31,37,40,42,9.0
2008-07-16,22,23,28,33,34,42,5.0
2008-07-18,9,17,19,22,25,44,5.0
2008-07-21,8,15,25,40,47,48,6.0
2008-07-22,13,16,29,37,40,46,7.0
2008-07-23,9,10,24,29,30,43,5.0
2008-07-25,1,17,24,26,32,38,1.0
2008-07-28,1,5,6,8,33,49,7.0
2008-07-29,3,8,17,18,20,32,2.0
2008-07-30,1,18,22,28,32,36,1.0
2008-08-01,10,15,17,19,29,30,7.0
2008-08-04,10,29,31,39,42,47,2.0
2008-08-05,6,13,17,26,34,37,1.0
2008-08-06,9,12,24,25,39,41,9.0
2008-08-08,8,14,22,37,38,40,0.0
2008-08-11,1,7,11,19,20,23,6.0
2008-08-12,7,10,24,25,30,45,8.0
2008-08-13,3,4,21,37,38,48,2.0
2008-08-15,6,12,20,23,34,45,6.0
2008-08-18,4,8,33,37,45,47,1.0
2008-08-19,7,9,17,20,23,27,0.0
2008-08-20,10,24,27,28,29,49,5.0
2008-08-22,2,4,7,20,29,31,6.0
2008-08-25,9,12,15,18,28,32,8.0
2008-08-26,2,4,12,26,34,43,8.0
2008-08-27,4,8,11,17,28,41,5.0
2008-08-29,1,10,22,39,48,49,3.0
2008-09-01,1,6,20,26,34,35,7.0
2008-09-02,3,6,9,10,11,15,8.0
2008-09-03,1,12,15,16,32,34,3.0
2008-09-05,10,12,13,18,21,33,6.0
2008-09-08,8,14,16,23,27,38,8.0
2008-09-09,7,26,37,39,45,47,7.0
2008-09-10,19,20,22,34,36,37,2.0
2008-09-12,16,17,20,27,32,38,1.0
2008-09-15,12,14,21,23,28,47,9.0
2008-09-16,2,23,28,37,40,46,0.0
2008-09-17,9,21,30,32,33,47,0.0
2008-09-19,6,7,15,20,28,48,5.0
2008-09-22,8,28,29,35,39,46,5.0
2008-09-23,4,14,19,21,34,41,3.0
2008-09-24,10,23,25,30,37,44,0.0
2008-09-26,1,8,16,19,22,34,8.0
2008-09-29,5,14,16,17,20,29,7.0
2008-09-30,2,17,26,32,35,39,5.0
2008-10-01,3,8,16,25,30,39,2.0
2008-10-03,8,26,30,38,40,49,5.0
2008-10-06,6,7,29,33,46,47,2.0
2008-10-07,4,17,18,27,29,46,3.0
2008-10-08,17,22,26,32,43,47,6.0
2008-10-10,14,23,34,38,45,47,7.0
2008-10-13,12,17,24,37,44,45,0.0
2008-10-14,19,21,25,30,41,43,1.0
2008-10-15,1,2,7,24,34,37,1.0
2008-10-17,8,22,27,31,38,39,6.0
2008-10-20,9,21,27,38,40,42,0.0
2008-10-21,6,11,25,35,47,48,4.0
2008-10-22,1,23,28,33,34,41,3.0
2008-10-24,17,25,33,41,46,49,6.0
2008-10-27,6,7,8,14,46,47,5.0
2008-10-28,1,4,7,28,35,46,5.0
2008-10-29,3,4,13,17,19,23,9.0
2008-10-31,20,22,27,33,35,40,8.0
2008-11-03,21,23,25,26,28,41,5.0
2008-11-04,1,16,35,36,43,47,2.0
2008-11-05,7,13,20,26,48,49,1.0
2008-11-07,4,7,23,36,40,42,8.0
2008-11-10,3,11,18,25,37,45,9.0
2008-11-11,3,6,23,46,48,49,5.0
2008-11-12,8,17,19,33,36,48,0.0
2008-11-14,1,10,18,27,31,46,3.0
2008-11-17,8,29,40,41,43,47,4.0
2008-11-18,8,23,36,37,42,46,6.0
2008-11-19,7,13,20,24,31,45,2.0
2008-11-21,8,14,18,22,25,40,3.0
2008-11-24,2,3,13,36,46,49,9.0
2008-11-25,6,10,23,28,38,43,4.0
2008-11-26,2,5,35,36,47,48,6.0
2008-11-28,4,12,33,36,43,44,4.0
2008-12-01,13,14,15,25,40,46,4.0
2008-12-02,4,7,10,12,14,17,7.0
2008-12-03,1,7,25,31,39,44,4.0
2008-12-05,9,11,23,29,38,41,2.0
2008-12-08,3,5,15,30,40,47,3.0
2008-12-09,2,9,12,29,45,46,1.0
2008-12-10,12,21,27,30,42,44,7.0
2008-12-12,7,15,32,34,35,46,7.0
2008-12-15,5,8,10,15,31,42,4.0
2008-12-16,2,8,11,14,30,47,5.0
2008-12-17,1,13,14,27,39,46,5.0
2008-12-19,3,11,14,19,25,30,0.0
2008-12-22,2,3,9,21,43,44,3.0
2008-12-23,3,10,13,14,22,24,4.0
2008-12-24,2,5,12,15,22,30,0.0
2008-12-26,28,30,34,37,40,45,5.0
2008-12-29,10,15,23,25,38,42,0.0
2008-12-30,4,15,16,18,34,44,7.0
2008-12-31,10,26,34,37,46,48,1.0
2009-01-02,8,14,21,37,40,46,1.0
2009-01-05,18,33,35,42,43,44,4.0
2009-01-06,3,7,13,30,43,44,7.0
2009-01-07,6,10,12,19,35,36,2.0
2009-01-09,4,9,12,22,38,48,3.0
2009-01-12,28,39,42,43,44,48,4.0
2009-01-13,13,19,23,29,37,45,5.0
2009-01-14,10,14,18,25,38,48,3.0
2009-01-16,1,7,15,18,36,40,1.0
2009-01-19,1,4,18,30,37,42,2.0
2009-01-20,10,22,23,26,27,33,4.0
2009-01-21,5,25,28,35,39,40,4.0
2009-01-23,16,24,33,35,42,48,9.0
2009-01-26,2,8,15,17,18,33,7.0
2009-01-27,4,5,18,25,27,49,2.0
2009-01-28,20,23,31,36,39,41,0.0
2009-01-30,9,20,27,43,48,49,5.0
2009-02-02,14,24,36,44,47,49,4.0
2009-02-03,27,33,36,38,43,46,0.0
2009-02-04,5,6,17,22,33,44,3.0
2009-02-06,6,21,25,30,33,42,5.0
2009-02-09,11,14,40,43,44,46,5.0
2009-02-10,10,13,14,19,22,47,3.0
2009-02-11,14,23,24,38,42,45,7.0
2009-02-13,2,7,19,22,40,43,6.0
2009-02-16,7,20,27,32,33,45,1.0
2009-02-17,1,7,15,33,34,45,2.0
2009-02-18,4,7,13,30,33,37,7.0
2009-02-20,3,5,29,33,36,41,9.0
2009-02-23,3,8,21,28,44,49,7.0
2009-02-24,2,13,14,33,34,49,1.0
2009-02-25,2,20,21,22,23,43,2.0
2009-02-27,25,33,38,39,47,49,1.0
2009-03-02,14,19,26,34,39,42,1.0
2009-03-03,4,6,19,38,41,45,5.0
2009-03-04,8,14,16,23,25,32,8.0
2009-03-06,20,25,39,44,46,47,2.0
2009-03-09,7,8,22,30,45,46,8.0
2009-03-10,3,10,15,18,26,34,6.0
2009-03-11,5,13,30,32,38,46,3.0
2009-03-13,8,9,18,24,44,49,3.0
2009-03-16,14,18,24,37,42,44,8.0
2009-03-17,11,13,23,33,34,42,3.0
2009-03-18,3,5,21,22,37,42,9.0
2009-03-20,4,8,15,28,31,32,0.0
2009-03-23,5,14,18,22,28,35,1.0
2009-03-24,3,4,15,18,35,41,2.0
2009-03-25,4,16,19,25,27,40,7.0
2009-03-27,5,22,33,38,40,49,3.0
2009-03-30,5,6,9,29,32,41,3.0
2009-03-31,10,13,16,25,26,43,6.0
2009-04-01,11,13,17,44,47,49,8.0
2009-04-03,11,16,17,21,44,48,7.0
2009-04-06,18,22,25,32,43,47,6.0
2009-04-07,1,10,11,18,30,32,2.0
2009-04-08,10,12,13,29,31,34,1.0
2009-04-10,9,10,25,27,29,37,8.0
2009-04-13,12,15,16,19,36,49,6.0
2009-04-14,7,9,15,18,42,49,8.0
2009-04-15,1,2,4,5,7,20,0.0
2009-04-17,2,11,24,25,33,44,1.0
2009-04-20,1,5,14,24,33,45,2.0
2009-04-21,5,8,21,24,34,41,2.0
2009-04-22,7,10,15,23,28,32,4.0
2009-04-24,2,7,9,29,30,31,2.0
2009-04-27,16,18,20,25,34,40,8.0
2009-04-28,10,19,27,30,40,49,9.0
2009-04-29,6,13,15,23,44,46,0.0
2009-05-01,5,6,10,30,36,47,7.0
2009-05-04,4,8,17,20,34,43,5.0
2009-05-05,7,13,16,26,31,38,7.0
2009-05-06,5,6,11,24,31,37,8.0
2009-05-08,11,13,19,35,43,48,4.0
2009-05-11,15,26,36,40,46,49,8.0
2009-05-12,7,14,30,33,34,41,4.0
2009-05-13,7,10,11,15,33,46,7.0
2009-05-15,14,15,23,35,41,46,6.0
2009-05-18,3,17,25,35,39,47,6.0
2009-05-19,6,11,17,33,36,37,4.0
2009-05-20,3,5,7,15,16,49,2.0
2009-05-22,17,25,27,30,35,45,5.0
2009-05-25,2,22,26,32,43,49,5.0
2009-05-26,2,7,26,27,39,46,7.0
2009-05-27,2,9,10,30,37,45,1.0
2009-05-29,5,10,25,29,36,45,6.0
2009-06-01,2,10,14,23,27,35,2.0
2009-06-02,4,11,13,22,24,36,8.0
2009-06-03,1,9,37,38,46,48,8.0
2009-06-05,1,2,11,25,46,49,0.0
2009-06-08,1,9,20,23,35,45,9.0
2009-06-09,1,5,23,31,41,46,2.0
2009-06-10,3,5,16,18,32,48,8.0
2009-06-12,5,8,19,24,27,32,0.0
2009-06-15,1,4,6,17,24,35,9.0
2009-06-16,5,11,14,29,40,47,7.0
2009-06-17,2,14,20,31,45,46,3.0
2009-06-19,13,24,25,38,40,43,3.0
2009-06-22,2,17,22,29,43,44,4.0
2009-06-23,2,6,12,25,44,45,5.0
2009-06-24,16,29,31,34,38,48,7.0
2009-06-26,3,11,15,26,31,37,1.0
2009-06-29,14,19,20,34,39,45,7.0
2009-06-30,1,6,16,26,28,32,2.0
2009-07-01,4,5,20,21,28,43,4.0
2009-07-03,24,28,31,35,37,45,8.0
2009-07-06,9,21,22,23,26,43,7.0
2009-07-07,2,7,9,14,27,44,1.0
2009-07-08,6,8,24,29,31,32,5.0
2009-07-10,7,11,20,21,27,40,9.0
2009-07-13,14,22,24,35,43,44,8.0
2009-07-14,6,19,22,29,30,39,1.0
2009-07-15,18,26,31,35,43,46,3.0
2009-07-17,1,7,10,20,30,32,9.0
2009-07-20,8,10,24,38,42,47,6.0
2009-07-21,1,19,32,35,44,46,0.0
2009-07-22,1,5,12,17,28,40,1.0
2009-07-24,1,6,8,10,29,35,3.0
2009-07-27,2,6,13,14,16,17,4.0
2009-07-28,4,12,37,38,44,45,6.0
2009-07-29,2,15,26,39,41,49,2.0
2009-07-31,4,5,9,27,29,37,9.0
2009-08-03,2,8,10,25,30,47,2.0
2009-08-04,3,13,23,34,36,37,3.0
2009-08-05,3,9,11,21,22,23,6.0
2009-08-07,1,4,12,24,33,36,1.0
2009-08-10,1,17,22,27,32,37,2.0
2009-08-11,1,9,10,18,24,47,1.0
2009-08-12,2,10,13,15,33,39,0.0
2009-08-14,3,13,15,40,41,43,3.0
2009-08-17,13,21,29,40,44,48,7.0
2009-08-18,7,8,12,15,16,33,6.0
2009-08-19,8,10,17,20,25,30,5.0
2009-08-21,4,5,12,17,32,36,8.0
2009-08-24,3,7,11,34,38,45,7.0
2009-08-25,1,3,7,13,34,42,6.0
2009-08-26,4,22,35,37,39,48,1.0
2009-08-28,2,17,34,35,38,43,4.0
2009-08-31,13,21,26,29,37,38,6.0
2009-09-01,6,8,14,26,37,46,2.0
2009-09-02,3,16,30,43,44,49,5.0
2009-09-04,8,12,25,28,31,36,5.0
2009-09-07,1,9,10,14,15,49,6.0
2009-09-08,3,13,21,22,35,48,8.0
2009-09-09,15,16,22,29,36,45,0.0
2009-09-11,9,14,21,42,44,48,8.0
2009-09-14,4,13,18,20,27,46,2.0
2009-09-15,1,7,19,24,29,30,3.0
2009-09-16,9,12,15,27,32,43,8.0
2009-09-18,14,16,25,37,43,45,8.0
2009-09-21,1,2,10,29,43,45,6.0
2009-09-22,11,29,35,37,43,47,0.0
2009-09-23,1,7,15,18,32,48,5.0
2009-09-25,8,13,23,34,36,42,8.0
2009-09-28,3,11,15,17,30,42,8.0
2009-09-29,9,10,13,20,26,29,5.0
2009-09-30,5,13,18,19,30,38,6.0
2009-10-02,5,24,32,34,36,40,3.0
2009-10-05,15,16,19,33,37,46,4.0
2009-10-06,3,10,28,33,35,36,8.0
2009-10-07,4,9,10,31,45,47,6.0
2009-10-09,2,7,19,21,24,28,4.0
2009-10-12,7,19,24,43,46,47,3.0
2009-10-13,1,7,10,21,43,46,3.0
2009-10-14,11,24,29,38,41,42,2.0
2009-10-16,6,10,18,21,25,41,9.0
2009-10-19,10,27,34,36,44,45,0.0
2009-10-20,18,25,34,35,37,45,0.0
2009-10-21,3,11,38,44,46,49,6.0
2009-10-23,6,11,20,26,36,41,9.0
2009-10-26,19,22,24,39,48,49,7.0
2009-10-27,11,20,29,42,43,48,1.0
2009-10-28,5,10,11,20,27,41,7.0
2009-10-30,11,19,26,30,32,39,6.0
2009-11-02,6,7,20,26,33,34,4.0
2009-11-03,5,10,23,24,34,35,7.0
2009-11-04,14,20,24,26,36,41,3.0
2009-11-06,4,12,28,42,46,49,7.0
2009-11-09,5,11,15,19,27,46,5.0
2009-11-10,4,20,23,26,33,41,6.0
2009-11-11,10,12,23,24,28,30,4.0
2009-11-13,3,8,23,29,41,49,8.0
2009-11-16,6,13,22,30,34,37,9.0
2009-11-17,15,25,28,30,37,41,7.0
2009-11-18,3,10,33,35,38,39,3.0
2009-11-20,2,12,14,33,39,47,1.0
2009-11-23,10,18,27,37,40,43,2.0
2009-11-24,1,34,35,38,40,41,5.0
2009-11-25,4,8,19,29,34,37,6.0
2009-11-27,3,5,17,26,27,47,2.0
2009-11-30,4,12,16,35,37,46,3.0
2009-12-01,10,13,14,23,39,41,5.0
2009-12-02,3,5,7,10,17,23,1.0
2009-12-04,19,26,30,35,41,49,3.0
2009-12-07,7,14,15,21,39,48,8.0
2009-12-08,16,17,23,27,33,48,0.0
2009-12-09,8,15,22,27,38,41,6.0
2009-12-11,13,24,26,30,31,35,7.0
2009-12-14,5,9,19,26,33,36,7.0
2009-12-15,3,18,29,32,38,43,9.0
2009-12-16,1,3,7,14,20,34,3.0
2009-12-18,27,34,40,41,43,46,3.0
2009-12-21,8,15,19,24,36,38,7.0
2009-12-22,11,16,17,19,23,43,2.0
2009-12-23,12,14,16,17,29,32,2.0
2009-12-25,20,23,31,42,45,49,6.0
2009-12-28,6,8,19,20,42,47,6.0
2009-12-29,9,17,27,32,34,45,4.0
2009-12-30,4,8,23,29,38,39,7.0
2010-01-01,2,18,27,33,34,49,7.0
2010-01-04,8,15,20,25,32,43,3.0
2010-01-05,5,13,21,25,32,35,4.0
2010-01-06,9,19,23,31,42,47,0.0
2010-01-08,10,16,17,24,37,48,3.0
2010-01-11,17,21,22,26,27,45,8.0
2010-01-12,2,6,36,40,41,46,1.0
2010-01-13,2,6,21,22,39,43,7.0
2010-01-15,14,17,27,40,48,49,4.0
2010-01-18,23,32,34,44,46,48,5.0
2010-01-19,8,10,18,19,32,43,9.0
2010-01-20,10,13,21,39,41,44,3.0
2010-01-22,23,26,30,31,39,41,2.0
2010-01-25,2,3,6,7,40,48,9.0
2010-01-26,5,8,9,18,26,27,1.0
2010-01-27,4,17,24,33,39,41,2.0
2010-01-29,4,20,22,25,39,44,8.0
2010-02-01,27,33,34,36,42,45,0.0
2010-02-02,3,19,33,35,41,49,4.0
2010-02-03,9,10,13,31,36,47,8.0
2010-02-05,8,19,31,34,40,41,2.0
2010-02-08,1,4,25,28,37,40,2.0
2010-02-09,2,5,14,15,27,32,0.0
2010-02-10,17,29,37,42,43,44,1.0
2010-02-12,9,10,13,22,41,46,5.0
2010-02-15,1,9,22,30,36,39,0.0
2010-02-16,12,14,15,27,34,37,1.0
2010-02-17,9,10,12,26,28,48,8.0
2010-02-19,7,19,26,27,35,44,9.0
2010-02-22,9,12,20,32,37,45,9.0
2010-02-23,8,22,28,31,33,41,1.0
2010-02-24,16,22,25,31,39,40,1.0
2010-02-26,27,32,45,46,47,49,6.0
2010-03-01,7,15,27,31,38,49,8.0
2010-03-02,1,11,23,32,33,48,7.0
2010-03-03,17,25,28,32,34,38,7.0
2010-03-05,1,17,29,44,47,49,4.0
2010-03-08,2,10,11,12,30,35,2.0
2010-03-09,9,13,16,18,32,49,2.0
2010-03-10,8,20,25,29,35,36,5.0
2010-03-12,8,10,27,30,40,42,5.0
2010-03-15,9,19,20,41,43,44,2.0
2010-03-16,6,9,20,29,45,46,4.0
2010-03-17,10,11,21,33,40,49,7.0
2010-03-19,1,8,14,20,21,48,2.0
2010-03-22,23,40,41,42,47,48,1.0
2010-03-23,2,36,38,41,48,49,2.0
2010-03-24,3,5,20,22,35,37,8.0
2010-03-26,1,12,26,38,42,47,6.0
2010-03-29,2,3,5,15,43,49,8.0
2010-03-30,14,17,19,30,33,38,9.0
2010-03-31,16,21,22,27,34,42,0.0
2010-04-02,2,18,25,30,44,48,8.0
2010-04-05,6,7,10,20,42,49,6.0
2010-04-06,11,21,37,44,45,48,3.0
2010-04-07,7,14,25,28,40,44,4.0
2010-04-09,5,7,12,19,25,30,5.0
2010-04-12,5,7,17,24,32,38,8.0
2010-04-13,6,10,15,27,38,45,3.0
2010-04-14,22,30,32,34,40,45,9.0
2010-04-16,4,5,10,24,33,47,2.0
2010-04-19,4,6,15,33,43,46,3.0
2010-04-20,8,13,14,35,38,43,0.0
2010-04-21,16,22,27,33,44,48,8.0
2010-04-23,7,15,16,24,28,35,2.0
2010-04-26,11,19,30,31,40,47,7.0
2010-04-27,4,5,7,36,40,44,1.0
2010-04-28,12,20,28,36,37,40,0.0
2010-04-30,19,23,35,42,47,49,1.0
2010-05-03,8,21,22,27,37,48,6.0
2010-05-04,2,18,22,27,35,45,2.0
2010-05-05,1,4,8,11,23,35,3.0
2010-05-07,8,17,22,42,46,49,6.0
2010-05-10,5,18,27,28,42,43,8.0
2010-05-11,17,21,24,33,38,40,9.0
2010-05-12,9,11,26,29,37,45,4.0
2010-05-14,7,10,11,17,21,41,9.0
2010-05-17,8,10,11,21,23,39,5.0
2010-05-18,15,28,38,40,42,45,8.0
2010-05-19,10,16,19,21,23,26,5.0
2010-05-21,2,10,16,45,47,49,0.0
2010-05-24,6,26,32,39,40,42,7.0
2010-05-25,1,11,21,22,39,43,6.0
2010-05-26,1,17,30,39,40,42,9.0
2010-05-28,10,14,17,19,20,21,7.0
2010-05-31,9,16,19,21,30,45,7.0
2010-06-01,8,18,20,22,41,48,0.0
2010-06-02,12,19,23,27,39,43,9.0
2010-06-04,4,18,23,24,30,46,5.0
2010-06-07,18,26,30,31,35,49,0.0
2010-06-08,4,16,17,19,24,33,1.0
2010-06-09,14,16,18,21,28,48,2.0
2010-06-11,2,14,19,20,32,36,2.0
2010-06-14,3,13,23,25,48,49,0.0
2010-06-15,4,28,29,38,39,45,3.0
2010-06-16,4,12,15,16,24,25,7.0
2010-06-18,7,16,19,25,28,36,6.0
2010-06-21,23,25,36,38,42,43,0.0
2010-06-22,3,7,13,23,24,38,6.0
2010-06-23,11,12,20,32,35,39,5.0
2010-06-25,9,16,27,31,34,47,1.0
2010-06-28,19,21,27,33,34,35,9.0
2010-06-29,10,18,19,22,26,34,7.0
2010-06-30,17,24,25,26,27,38,6.0
2010-07-02,8,23,27,29,31,47,4.0
2010-07-05,4,16,20,40,43,44,9.0
2010-07-06,4,13,24,31,38,46,0.0
2010-07-07,3,8,28,29,31,49,3.0
2010-07-09,7,11,17,25,36,45,5.0
2010-07-12,16,21,33,34,43,49,9.0
2010-07-13,4,8,37,38,40,46,2.0
2010-07-14,6,23,30,32,34,44,9.0
2010-07-16,1,6,21,24,27,38,0.0
2010-07-19,8,10,16,37,39,47,1.0
2010-07-20,3,22,32,34,39,45,8.0
2010-07-21,10,24,32,37,41,48,8.0
2010-07-23,5,11,15,16,39,41,2.0
2010-07-26,5,19,25,26,30,46,1.0
2010-07-27,6,7,20,38,42,48,0.0
2010-07-28,1,15,23,25,31,43,3.0
2010-07-30,3,12,32,33,36,48,0.0
2010-08-02,8,11,15,24,37,39,2.0
2010-08-03,3,9,13,38,41,44,4.0
2010-08-04,6,12,19,27,37,43,6.0
2010-08-06,11,28,29,30,44,47,7.0
2010-08-09,25,26,37,39,41,49,5.0
2010-08-10,14,17,24,26,34,40,7.0
2010-08-11,20,26,27,28,38,49,6.0
2010-08-13,2,4,19,22,26,48,6.0
2010-08-16,11,13,21,26,36,37,9.0
2010-08-17,2,11,30,32,33,39,7.0
2010-08-18,14,16,18,30,41,43,4.0
2010-08-20,8,10,11,29,34,47,0.0
2010-08-23,1,4,13,29,34,46,7.0
2010-08-24,18,22,25,28,30,36,4.0
2010-08-25,9,19,31,40,43,49,8.0
2010-08-27,6,9,32,34,42,44,5.0
2010-08-30,9,10,14,23,25,39,1.0
2010-08-31,8,16,19,20,37,38,2.0
2010-09-01,5,21,23,38,46,49,2.0
2010-09-03,7,20,21,24,36,42,4.0
2010-09-06,10,17,19,20,26,41,4.0
2010-09-07,5,10,21,25,27,31,2.0
2010-09-08,2,5,14,21,42,43,2.0
2010-09-10,13,15,32,33,37,45,8.0
2010-09-13,7,9,23,33,38,40,3.0
2010-09-14,2,17,23,24,34,49,7.0
2010-09-15,3,13,17,23,28,35,3.0
2010-09-17,8,25,28,35,39,41,2.0
2010-09-20,4,11,21,23,28,36,8.0
2010-09-21,3,9,30,32,38,43,3.0
2010-09-22,10,12,15,32,37,44,9.0
2010-09-24,11,14,18,30,33,39,3.0
2010-09-27,19,21,31,37,39,45,2.0
2010-09-28,18,25,26,29,34,35,3.0
2010-09-29,3,5,7,10,26,32,2.0
2010-10-01,13,17,26,38,42,49,6.0
2010-10-04,13,26,35,42,45,46,1.0
2010-10-05,17,19,23,36,44,46,9.0
2010-10-06,3,27,29,33,41,48,7.0
2010-10-08,7,20,28,40,42,48,6.0
2010-10-11,8,18,29,30,31,33,9.0
2010-10-12,1,19,20,22,24,32,8.0
2010-10-13,1,5,9,21,22,45,9.0
2010-10-15,8,12,17,18,38,49,9.0
2010-10-18,12,13,19,35,39,46,0.0
2010-10-19,18,25,37,40,42,44,7.0
2010-10-20,4,21,34,35,41,47,4.0
2010-10-22,2,10,17,25,27,30,6.0
2010-10-25,7,18,34,37,39,44,2.0
2010-10-26,15,16,26,43,44,49,8.0
2010-10-27,6,19,22,26,35,38,2.0
2010-10-29,5,28,36,40,44,49,2.0
2010-11-01,5,22,24,31,33,34,0.0
2010-11-02,10,20,32,36,41,49,0.0
2010-11-03,7,17,40,41,43,49,2.0
2010-11-05,6,22,25,38,46,47,0.0
2010-11-08,14,15,22,36,39,41,8.0
2010-11-09,9,27,29,32,38,44,0.0
2010-11-10,1,2,11,14,45,48,7.0
2010-11-12,8,18,27,35,38,49,0.0
2010-11-15,4,12,13,19,25,27,9.0
2010-11-16,22,28,35,40,44,48,7.0
2010-11-17,32,33,40,43,45,46,0.0
2010-11-19,3,10,17,25,38,46,3.0
2010-11-22,12,18,20,30,46,49,4.0
2010-11-23,10,14,25,26,28,39,5.0
2010-11-24,2,3,5,29,31,35,8.0
2010-11-26,18,22,25,36,42,47,7.0
2010-11-29,3,4,10,13,20,48,6.0
2010-11-30,10,11,19,21,48,49,5.0
2010-12-01,14,16,18,30,36,45,7.0
2010-12-03,2,8,10,11,35,40,8.0
2010-12-06,19,20,22,28,29,40,4.0
2010-12-07,5,14,15,17,40,47,1.0
2010-12-08,8,12,34,37,41,47,1.0
2010-12-10,5,12,14,15,28,41,7.0
2010-12-13,1,2,6,8,32,40,1.0
2010-12-14,2,10,14,28,32,46,6.0
2010-12-15,10,19,29,34,44,49,9.0
2010-12-17,13,22,24,27,32,39,9.0
2010-12-20,10,11,25,26,44,49,6.0
2010-12-21,15,21,29,45,47,48,6.0
2010-12-22,5,10,14,18,33,48,3.0
2010-12-24,11,13,17,24,28,35,9.0
2010-12-27,13,14,24,33,39,47,0.0
2010-12-28,14,20,29,30,31,44,4.0
2010-12-29,6,7,19,39,43,49,8.0
2010-12-31,7,21,34,38,43,47,5.0
2011-01-03,18,27,31,36,38,45,3.0
2011-01-04,2,3,6,8,39,49,9.0
2011-01-05,19,21,25,35,36,46,6.0
2011-01-07,7,20,23,30,42,48,5.0
2011-01-10,12,13,15,25,28,32,8.0
2011-01-11,22,25,28,30,42,49,5.0
2011-01-12,1,8,9,14,17,21,2.0
2011-01-14,13,29,30,39,42,44,3.0
2011-01-17,6,29,30,33,48,49,3.0
2011-01-18,8,22,26,29,36,49,6.0
2011-01-19,9,17,29,30,38,45,1.0
2011-01-21,2,7,10,32,43,44,7.0
2011-01-24,3,12,16,33,39,45,2.0
2011-01-25,3,25,28,31,32,42,0.0
2011-01-26,13,19,20,28,40,47,9.0
2011-01-28,1,30,31,41,47,49,2.0
2011-01-31,2,6,21,26,33,39,3.0
2011-02-01,2,4,23,24,30,39,4.0
2011-02-02,2,11,32,39,46,49,9.0
2011-02-04,2,24,27,29,31,46,3.0
2011-02-07,14,27,33,38,44,46,2.0
2011-02-08,5,15,16,19,32,44,5.0
2011-02-09,3,12,18,19,32,45,8.0
2011-02-11,4,10,21,24,29,43,4.0
2011-02-14,1,17,21,24,33,49,9.0
2011-02-15,1,4,13,19,22,29,7.0
2011-02-16,3,19,23,24,34,37,0.0
