Fecha,Sorteo,Euros,Numero,Categoria
05/08/2017,62.0,50000,80360,Tercer Premio Extraordinario
10/08/2017,63.0,300000,35113,Primer Premio Ordinario
10/08/2017,63.0,60000,04537,Segundo Premio Ordinario
12/08/2017,64.0,600000,33527,Primer Premio Ordinario
12/08/2017,64.0,120000,60411,Segundo Premio Ordinario
17/08/2017,65.0,300000,63420,Primer Premio Ordinario
17/08/2017,65.0,60000,19737,Segundo Premio Ordinario
19/08/2017,66.0,600000,52490,Primer Premio Ordinario
19/08/2017,66.0,120000,37869,Segundo Premio Ordinario
24/08/2017,67.0,300000,01970,Primer Premio Ordinario
24/08/2017,67.0,60000,04948,Segundo Premio Ordinario
26/08/2017,68.0,600000,92504,Primer Premio Ordinario
26/08/2017,68.0,120000,36152,Segundo Premio Ordinario
31/08/2017,69.0,300000,60517,Primer Premio Ordinario
31/08/2017,69.0,60000,73305,Segundo Premio Ordinario
02/09/2017,70.0,1000000,63067,Primer Premio Extraordinario
02/09/2017,70.0,250000,66380,Segundo Premio Extraordinario
02/09/2017,70.0,50000,34938,Tercer Premio Extraordinario
07/09/2017,71.0,300000,60847,Primer Premio Ordinario
07/09/2017,71.0,60000,25815,Segundo Premio Ordinario
09/09/2017,72.0,600000,60968,Primer Premio Ordinario
09/09/2017,72.0,120000,24078,Segundo Premio Ordinario
14/09/2017,73.0,300000,19411,Primer Premio Ordinario
14/09/2017,73.0,60000,97853,Segundo Premio Ordinario
16/09/2017,74.0,600000,39191,Primer Premio Ordinario
16/09/2017,74.0,120000,49326,Segundo Premio Ordinario
21/09/2017,75.0,300000,21537,Primer Premio Ordinario
21/09/2017,75.0,60000,39485,Segundo Premio Ordinario
23/09/2017,76.0,600000,87833,Primer Premio Ordinario
23/09/2017,76.0,120000,99241,Segundo Premio Ordinario
28/09/2017,77.0,300000,50427,Primer Premio Ordinario
28/09/2017,77.0,60000,16723,Segundo Premio Ordinario
30/09/2017,78.0,600000,36920,Primer Premio Ordinario
30/09/2017,78.0,120000,51425,Segundo Premio Ordinario
05/10/2017,79.0,300000,65644,Primer Premio Ordinario
05/10/2017,79.0,60000,56422,Segundo Premio Ordinario
07/10/2017,80.0,1000000,26633,Primer Premio Extraordinario
07/10/2017,80.0,250000,28221,Segundo Premio Extraordinario
07/10/2017,80.0,50000,72746,Tercer Premio Extraordinario
12/10/2017,81.0,300000,42474,Primer Premio Ordinario
12/10/2017,81.0,60000,57073,Segundo Premio Ordinario
14/10/2017,82.0,600000,22993,Primer Premio Ordinario
14/10/2017,82.0,120000,58711,Segundo Premio Ordinario
19/10/2017,83.0,300000,62756,Primer Premio Ordinario
19/10/2017,83.0,60000,86157,Segundo Premio Ordinario
21/10/2017,84.0,600000,01288,Primer Premio Ordinario
21/10/2017,84.0,120000,96152,Segundo Premio Ordinario
26/10/2017,85.0,300000,08515,Primer Premio Ordinario
26/10/2017,85.0,60000,11494,Segundo Premio Ordinario
28/10/2017,86.0,600000,20985,Primer Premio Ordinario
28/10/2017,86.0,120000,45243,Segundo Premio Ordinario
02/11/2017,87.0,300000,51727,Primer Premio Ordinario
02/11/2017,87.0,60000,12154,Segundo Premio Ordinario
04/11/2017,88.0,600000,15035,Primer Premio Ordinario
04/11/2017,88.0,120000,91461,Segundo Premio Ordinario
09/11/2017,89.0,300000,60795,Primer Premio Ordinario
09/11/2017,89.0,60000,20471,Segundo Premio Ordinario
11/11/2017,90.0,1000000,05609,Primer Premio Extraordinario
11/11/2017,90.0,250000,67925,Segundo Premio Extraordinario
11/11/2017,90.0,50000,76810,Tercer Premio Extraordinario
16/11/2017,91.0,300000,74247,Primer Premio Ordinario
16/11/2017,91.0,60000,78989,Segundo Premio Ordinario
18/11/2017,92.0,600000,09951,Primer Premio Ordinario
18/11/2017,92.0,120000,63574,Segundo Premio Ordinario
25/11/2017,94.0,600000,65300,Primer Premio Ordinario
25/11/2017,94.0,120000,38449,Segundo Premio Ordinario
30/11/2017,95.0,300000,73330,Primer Premio Ordinario
30/11/2017,95.0,60000,47778,Segundo Premio Ordinario
02/12/2017,96.0,600000,66613,Primer Premio Ordinario
02/12/2017,96.0,120000,73989,Segundo Premio Ordinario
07/12/2017,97.0,300000,19122,Primer Premio Ordinario
07/12/2017,97.0,60000,70250,Segundo Premio Ordinario
09/12/2017,98.0,1000000,50906,Primer Premio Extraordinario
09/12/2017,98.0,250000,96611,Segundo Premio Extraordinario
09/12/2017,98.0,50000,43883,Tercer Premio Extraordinario
14/12/2017,99.0,300000,45888,Primer Premio Ordinario
14/12/2017,99.0,60000,67755,Segundo Premio Ordinario
16/12/2017,100.0,600000,72705,Primer Premio Ordinario
16/12/2017,100.0,120000,00873,Segundo Premio Ordinario
21/12/2017,101.0,300000,00733,Primer Premio Ordinario
21/12/2017,101.0,60000,92696,Segundo Premio Ordinario
22/12/2017,,4000000,71198,Primer Premio
22/12/2017,,1250000,51244,Segundo Premio
22/12/2017,,500000,06914,Tercer Premio
22/12/2017,,200000,61207,1º Cuarto Premio
22/12/2017,,200000,13378,2º Cuarto Premio
22/12/2017,,60000,03278,1º Quinto Premio
22/12/2017,,60000,24982,2º Quinto Premio
22/12/2017,,60000,22253,3º Quinto Premio
22/12/2017,,60000,00580,4º Quinto Premio
22/12/2017,,60000,58808,5º Quinto Premio
22/12/2017,,60000,18065,6º Quinto Premio
22/12/2017,,60000,37872,7º Quinto Premio
22/12/2017,,60000,05431,8º Quinto Premio
04/01/2018,1.0,300000,49673,Primer Premio Ordinario
04/01/2018,1.0,60000,08861,Segundo Premio Ordinario
06/01/2018,2.0,2000000,05685,Primer Premio Extraordinario
06/01/2018,2.0,750000,18442,Segundo Premio Extraordinario
06/01/2018,2.0,250000,23282,Tercer Premio Extraordinario
11/01/2018,3.0,300000,06587,Primer Premio Ordinario
11/01/2018,3.0,60000,85754,Segundo Premio Ordinario
13/01/2018,4.0,1300000,39184,Primer Premio Extraordinario
13/01/2018,4.0,250000,22587,Segundo Premio Extraordinario
18/01/2018,5.0,300000,81081,Primer Premio Ordinario
18/01/2018,5.0,60000,22019,Segundo Premio Ordinario
20/01/2018,6.0,1000000,68262,Primer Premio Extraordinario
20/01/2018,6.0,250000,01248,Segundo Premio Extraordinario
20/01/2018,6.0,50000,42002,Tercer Premio Extraordinario
25/01/2018,7.0,300000,61075,Primer Premio Ordinario
25/01/2018,7.0,60000,50297,Segundo Premio Ordinario
27/01/2018,8.0,600000,47788,Primer Premio Ordinario
27/01/2018,8.0,120000,84936,Segundo Premio Ordinario
01/02/2018,9.0,300000,53934,Primer Premio Ordinario
01/02/2018,9.0,60000,55973,Segundo Premio Ordinario
03/02/2018,10.0,600000,20527,Primer Premio Ordinario
03/02/2018,10.0,120000,16051,Segundo Premio Ordinario
08/02/2018,11.0,300000,54404,Primer Premio Ordinario
08/02/2018,11.0,60000,25220,Segundo Premio Ordinario
10/02/2018,12.0,600000,25084,Primer Premio Ordinario
10/02/2018,12.0,120000,81814,Segundo Premio Ordinario
15/02/2018,13.0,300000,26464,Primer Premio Ordinario
15/02/2018,13.0,60000,17602,Segundo Premio Ordinario
17/02/2018,14.0,1300000,68724,Primer Premio Extraordinario
17/02/2018,14.0,250000,81920,Segundo Premio Extraordinario
22/02/2018,15.0,300000,15513,Primer Premio Ordinario
22/02/2018,15.0,60000,40989,Segundo Premio Ordinario
24/02/2018,16.0,600000,60992,Primer Premio Ordinario
24/02/2018,16.0,120000,66376,Segundo Premio Ordinario
01/03/2018,17.0,300000,49301,Primer Premio Ordinario
01/03/2018,17.0,60000,92216,Segundo Premio Ordinario
03/03/2018,18.0,600000,84821,Primer Premio Ordinario
03/03/2018,18.0,120000,90646,Segundo Premio Ordinario
08/03/2018,19.0,300000,99362,Primer Premio Ordinario
08/03/2018,19.0,60000,00159,Segundo Premio Ordinario
10/03/2018,20.0,600000,58816,Primer Premio Ordinario
10/03/2018,20.0,120000,87966,Segundo Premio Ordinario
15/03/2018,21.0,300000,31241,Primer Premio Ordinario
15/03/2018,21.0,60000,24145,Segundo Premio Ordinario
19/03/2018,22.0,1300000,73910,Primer Premio Extraordinario
19/03/2018,22.0,250000,11668,Segundo Premio Extraordinario
22/03/2018,23.0,300000,52279,Primer Premio Ordinario
22/03/2018,23.0,60000,70870,Segundo Premio Ordinario
24/03/2018,24.0,600000,90862,Primer Premio Ordinario
24/03/2018,24.0,120000,69524,Segundo Premio Ordinario
29/03/2018,25.0,300000,83832,Primer Premio Ordinario
29/03/2018,25.0,60000,69012,Segundo Premio Ordinario
31/03/2018,26.0,600000,34939,Primer Premio Ordinario
31/03/2018,26.0,120000,23208,Segundo Premio Ordinario
05/04/2018,27.0,300000,11928,Primer Premio Ordinario
05/04/2018,27.0,60000,76713,Segundo Premio Ordinario
07/04/2018,28.0,1000000,25153,Primer Premio Extraordinario
07/04/2018,28.0,250000,44167,Segundo Premio Extraordinario
07/04/2018,28.0,50000,44600,Tercer Premio Extraordinario
12/04/2018,29.0,300000,35750,Primer Premio Ordinario
12/04/2018,29.0,60000,27359,Segundo Premio Ordinario
14/04/2018,30.0,600000,71416,Primer Premio Ordinario
14/04/2018,30.0,120000,28116,Segundo Premio Ordinario
19/04/2018,31.0,300000,86289,Primer Premio Ordinario
19/04/2018,31.0,60000,32458,Segundo Premio Ordinario
21/04/2018,32.0,600000,00975,Primer Premio Ordinario
21/04/2018,32.0,120000,88906,Segundo Premio Ordinario
26/04/2018,33.0,300000,36178,Primer Premio Ordinario
26/04/2018,33.0,60000,84701,Segundo Premio Ordinario
28/04/2018,34.0,600000,23538,Primer Premio Ordinario
28/04/2018,34.0,120000,31079,Segundo Premio Ordinario
03/05/2018,35.0,300000,22166,Primer Premio Ordinario
03/05/2018,35.0,60000,69368,Segundo Premio Ordinario
05/05/2018,36.0,1000000,88897,Primer Premio Extraordinario
05/05/2018,36.0,250000,25060,Segundo Premio Extraordinario
05/05/2018,36.0,50000,47167,Tercer Premio Extraordinario
10/05/2018,37.0,300000,64084,Primer Premio Ordinario
10/05/2018,37.0,60000,91105,Segundo Premio Ordinario
12/05/2018,38.0,600000,33743,Primer Premio Ordinario
12/05/2018,38.0,120000,68106,Segundo Premio Ordinario
17/05/2018,39.0,300000,54478,Primer Premio Ordinario
17/05/2018,39.0,60000,05691,Segundo Premio Ordinario
19/05/2018,40.0,600000,33871,Primer Premio Ordinario
19/05/2018,40.0,120000,05697,Segundo Premio Ordinario
24/05/2018,41.0,300000,87558,Primer Premio Ordinario
24/05/2018,41.0,60000,05645,Segundo Premio Ordinario
26/05/2018,42.0,600000,66828,Primer Premio Ordinario
26/05/2018,42.0,120000,31967,Segundo Premio Ordinario
31/05/2018,43.0,300000,46422,Primer Premio Ordinario
31/05/2018,43.0,60000,64676,Segundo Premio Ordinario
02/06/2018,44.0,600000,82109,Primer Premio Ordinario
02/06/2018,44.0,120000,75489,Segundo Premio Ordinario
07/06/2018,45.0,300000,55619,Primer Premio Ordinario
07/06/2018,45.0,60000,43334,Segundo Premio Ordinario
09/06/2018,46.0,1000000,21821,Primer Premio Extraordinario
09/06/2018,46.0,250000,56410,Segundo Premio Extraordinario
09/06/2018,46.0,50000,89396,Tercer Premio Extraordinario
14/06/2018,47.0,300000,33748,Primer Premio Ordinario
14/06/2018,47.0,60000,53235,Segundo Premio Ordinario
16/06/2018,48.0,600000,44488,Primer Premio Ordinario
16/06/2018,48.0,120000,78040,Segundo Premio Ordinario
21/06/2018,49.0,300000,10290,Primer Premio Ordinario
21/06/2018,49.0,60000,79613,Segundo Premio Ordinario
23/06/2018,50.0,600000,66724,Primer Premio Ordinario
23/06/2018,50.0,120000,29576,Segundo Premio Ordinario
28/06/2018,51.0,300000,14225,Primer Premio Ordinario
28/06/2018,51.0,60000,66061,Segundo Premio Ordinario
30/06/2018,52.0,600000,40354,Primer Premio Ordinario
30/06/2018,52.0,120000,56244,Segundo Premio Ordinario
05/07/2018,53.0,300000,04292,Primer Premio Ordinario
05/07/2018,53.0,60000,67161,Segundo Premio Ordinario
07/07/2018,54.0,2000000,96881,Primer Premio Extraordinario
07/07/2018,54.0,600000,86320,Segundo Premio Extraordinario
07/07/2018,54.0,200000,08031,Tercer Premio Extraordinario
12/07/2018,55.0,300000,66863,Primer Premio Ordinario
12/07/2018,55.0,60000,66626,Segundo Premio Ordinario
14/07/2018,56.0,1000000,86867,Primer Premio Extraordinario
14/07/2018,56.0,250000,90602,Segundo Premio Extraordinario
14/07/2018,56.0,50000,52899,Tercer Premio Extraordinario
19/07/2018,57.0,300000,69364,Primer Premio Ordinario
19/07/2018,57.0,60000,65050,Segundo Premio Ordinario
21/07/2018,58.0,600000,33403,Primer Premio Ordinario
21/07/2018,58.0,120000,55848,Segundo Premio Ordinario
26/07/2018,59.0,300000,40519,Primer Premio Ordinario
26/07/2018,59.0,60000,78753,Segundo Premio Ordinario
28/07/2018,60.0,600000,59884,Primer Premio Ordinario
28/07/2018,60.0,120000,69068,Segundo Premio Ordinario
02/08/2018,61.0,300000,98708,Primer Premio Ordinario
02/08/2018,61.0,60000,91868,Segundo Premio Ordinario
04/08/2018,62.0,1000000,21106,Primer Premio Extraordinario
04/08/2018,62.0,250000,37089,Segundo Premio Extraordinario
04/08/2018,62.0,50000,80807,Tercer Premio Extraordinario
09/08/2018,63.0,300000,15911,Primer Premio Ordinario
09/08/2018,63.0,60000,09991,Segundo Premio Ordinario
11/08/2018,64.0,600000,41103,Primer Premio Ordinario
11/08/2018,64.0,120000,00477,Segundo Premio Ordinario
16/08/2018,65.0,300000,84997,Primer Premio Ordinario
16/08/2018,65.0,60000,04184,Segundo Premio Ordinario
18/08/2018,66.0,600000,19257,Primer Premio Ordinario
18/08/2018,66.0,120000,01719,Segundo Premio Ordinario
23/08/2018,67.0,300000,76984,Primer Premio Ordinario
23/08/2018,67.0,60000,51740,Segundo Premio Ordinario
25/08/2018,68.0,600000,58180,Primer Premio Ordinario
25/08/2018,68.0,120000,96997,Segundo Premio Ordinario
30/08/2018,69.0,300000,79517,Primer Premio Ordinario
30/08/2018,69.0,60000,50680,Segundo Premio Ordinario
01/09/2018,70.0,600000,17999,Primer Premio Ordinario
01/09/2018,70.0,120000,44989,Segundo Premio Ordinario
06/09/2018,71.0,300000,28492,Primer Premio Ordinario
06/09/2018,71.0,60000,62872,Segundo Premio Ordinario
08/09/2018,72.0,1000000,49233,Primer Premio Extraordinario
08/09/2018,72.0,250000,89172,Segundo Premio Extraordinario
08/09/2018,72.0,50000,37952,Tercer Premio Extraordinario
13/09/2018,73.0,300000,27487,Primer Premio Ordinario
13/09/2018,73.0,60000,25418,Segundo Premio Ordinario
15/09/2018,74.0,600000,22999,Primer Premio Ordinario
15/09/2018,74.0,120000,68345,Segundo Premio Ordinario
20/09/2018,75.0,300000,26140,Primer Premio Ordinario
20/09/2018,75.0,60000,53683,Segundo Premio Ordinario
22/09/2018,76.0,600000,48770,Primer Premio Ordinario
22/09/2018,76.0,120000,94350,Segundo Premio Ordinario
27/09/2018,77.0,300000,72390,Primer Premio Ordinario
27/09/2018,77.0,60000,47399,Segundo Premio Ordinario
29/09/2018,78.0,600000,76601,Primer Premio Ordinario
29/09/2018,78.0,120000,80068,Segundo Premio Ordinario
04/10/2018,79.0,300000,83669,Primer Premio Ordinario
04/10/2018,79.0,60000,22506,Segundo Premio Ordinario
06/10/2018,80.0,600000,28459,Primer Premio Ordinario
06/10/2018,80.0,120000,46580,Segundo Premio Ordinario
11/10/2018,81.0,300000,96380,Primer Premio Ordinario
11/10/2018,81.0,60000,00016,Segundo Premio Ordinario
13/10/2018,82.0,1000000,73073,Primer Premio Extraordinario
13/10/2018,82.0,250000,56837,Segundo Premio Extraordinario
13/10/2018,82.0,50000,35609,Tercer Premio Extraordinario
18/10/2018,83.0,300000,13937,Primer Premio Ordinario
18/10/2018,83.0,60000,85146,Segundo Premio Ordinario
20/10/2018,84.0,600000,88894,Primer Premio Ordinario
20/10/2018,84.0,120000,60482,Segundo Premio Ordinario
25/10/2018,85.0,300000,29492,Primer Premio Ordinario
25/10/2018,85.0,60000,55664,Segundo Premio Ordinario
27/10/2018,86.0,600000,49465,Primer Premio Ordinario
27/10/2018,86.0,120000,03694,Segundo Premio Ordinario
01/11/2018,87.0,300000,87739,Primer Premio Ordinario
01/11/2018,87.0,60000,27657,Segundo Premio Ordinario
03/11/2018,88.0,600000,14809,Primer Premio Ordinario
03/11/2018,88.0,120000,19575,Segundo Premio Ordinario
08/11/2018,89.0,300000,72837,Primer Premio Ordinario
08/11/2018,89.0,60000,02328,Segundo Premio Ordinario
10/11/2018,90.0,1000000,10620,Primer Premio Extraordinario
10/11/2018,90.0,250000,73465,Segundo Premio Extraordinario
10/11/2018,90.0,50000,03763,Tercer Premio Extraordinario
15/11/2018,91.0,300000,00117,Primer Premio Ordinario
15/11/2018,91.0,60000,57111,Segundo Premio Ordinario
17/11/2018,92.0,600000,12531,Primer Premio Ordinario
17/11/2018,92.0,120000,58946,Segundo Premio Ordinario
22/11/2018,93.0,300000,37198,Primer Premio Ordinario
22/11/2018,93.0,60000,76750,Segundo Premio Ordinario
24/11/2018,94.0,600000,30962,Primer Premio Ordinario
24/11/2018,94.0,120000,98170,Segundo Premio Ordinario
29/11/2018,95.0,300000,47820,Primer Premio Ordinario
29/11/2018,95.0,60000,60431,Segundo Premio Ordinario
01/12/2018,96.0,600000,23206,Primer Premio Ordinario
01/12/2018,96.0,120000,84357,Segundo Premio Ordinario
06/12/2018,97.0,300000,64686,Primer Premio Ordinario
06/12/2018,97.0,60000,20392,Segundo Premio Ordinario
08/12/2018,98.0,1000000,92934,Primer Premio Extraordinario
08/12/2018,98.0,250000,35874,Segundo Premio Extraordinario
08/12/2018,98.0,50000,84176,Tercer Premio Extraordinario
13/12/2018,99.0,300000,46751,Primer Premio Ordinario
13/12/2018,99.0,60000,03667,Segundo Premio Ordinario
15/12/2018,100.0,600000,25609,Primer Premio Ordinario
15/12/2018,100.0,120000,49008,Segundo Premio Ordinario
20/12/2018,101.0,300000,56806,Primer Premio Ordinario
20/12/2018,101.0,60000,20562,Segundo Premio Ordinario
22/12/2018,,4000000,03347,Primer Premio
22/12/2018,,1250000,21015,Segundo Premio
22/12/2018,,500000,04211,Tercer Premio
22/12/2018,,200000,67774,1º Cuarto Premio
22/12/2018,,200000,42206,2º Cuarto Premio
22/12/2018,,60000,07568,1º Quinto Premio
22/12/2018,,60000,68402,2º Quinto Premio
22/12/2018,,60000,29031,3º Quinto Premio
22/12/2018,,60000,20202,4º Quinto Premio
22/12/2018,,60000,47862,5º Quinto Premio
22/12/2018,,60000,63025,6º Quinto Premio
22/12/2018,,60000,02308,7º Quinto Premio
22/12/2018,,60000,18596,8º Quinto Premio
03/01/2019,1.0,300000,34989,Primer Premio Ordinario
03/01/2019,1.0,60000,65211,Segundo Premio Ordinario
06/01/2019,2.0,2000000,37142,Primer Premio Extraordinario
06/01/2019,2.0,750000,61776,Segundo Premio Extraordinario
06/01/2019,2.0,250000,20148,Tercer Premio Extraordinario
10/01/2019,3.0,300000,84091,Primer Premio Ordinario
10/01/2019,3.0,60000,55652,Segundo Premio Ordinario
12/01/2019,4.0,1300000,71109,Primer Premio Extraordinario
12/01/2019,4.0,250000,55778,Segundo Premio Extraordinario
17/01/2019,5.0,300000,20484,Primer Premio Ordinario
17/01/2019,5.0,60000,82777,Segundo Premio Ordinario
19/01/2019,6.0,1000000,52073,Primer Premio Extraordinario
19/01/2019,6.0,250000,75453,Segundo Premio Extraordinario
19/01/2019,6.0,50000,00567,Tercer Premio Extraordinario
24/01/2019,7.0,300000,82913,Primer Premio Ordinario
24/01/2019,7.0,60000,58982,Segundo Premio Ordinario
26/01/2019,8.0,600000,14821,Primer Premio Ordinario
26/01/2019,8.0,120000,30944,Segundo Premio Ordinario
31/01/2019,9.0,300000,97005,Primer Premio Ordinario
31/01/2019,9.0,60000,59395,Segundo Premio Ordinario
02/02/2019,10.0,600000,32290,Primer Premio Ordinario
02/02/2019,10.0,120000,55421,Segundo Premio Ordinario
07/02/2019,11.0,300000,89823,Primer Premio Ordinario
07/02/2019,11.0,60000,81830,Segundo Premio Ordinario
09/02/2019,12.0,600000,22635,Primer Premio Ordinario
09/02/2019,12.0,120000,98165,Segundo Premio Ordinario
14/02/2019,13.0,300000,93136,Primer Premio Ordinario
14/02/2019,13.0,60000,29988,Segundo Premio Ordinario
16/02/2019,14.0,1300000,62184,Primer Premio Extraordinario
16/02/2019,14.0,250000,42771,Segundo Premio Extraordinario
21/02/2019,15.0,300000,81472,Primer Premio Ordinario
21/02/2019,15.0,60000,28704,Segundo Premio Ordinario
23/02/2019,16.0,600000,12541,Primer Premio Ordinario
23/02/2019,16.0,120000,87014,Segundo Premio Ordinario
28/02/2019,17.0,300000,68927,Primer Premio Ordinario
28/02/2019,17.0,60000,52863,Segundo Premio Ordinario
02/03/2019,18.0,600000,74264,Primer Premio Ordinario
02/03/2019,18.0,120000,42364,Segundo Premio Ordinario
07/03/2019,19.0,300000,88398,Primer Premio Ordinario
07/03/2019,19.0,60000,01027,Segundo Premio Ordinario
09/03/2019,20.0,600000,08472,Primer Premio Ordinario
09/03/2019,20.0,120000,86472,Segundo Premio Ordinario
14/03/2019,21.0,300000,37680,Primer Premio Ordinario
14/03/2019,21.0,60000,81168,Segundo Premio Ordinario
16/03/2019,22.0,600000,97422,Primer Premio Ordinario
16/03/2019,22.0,120000,94327,Segundo Premio Ordinario
21/03/2019,23.0,300000,11942,Primer Premio Ordinario
21/03/2019,23.0,60000,57373,Segundo Premio Ordinario
23/03/2019,24.0,1300000,86445,Primer Premio Extraordinario
23/03/2019,24.0,250000,96843,Segundo Premio Extraordinario
28/03/2019,25.0,300000,67812,Primer Premio Ordinario
28/03/2019,25.0,60000,40342,Segundo Premio Ordinario
04/04/2019,27.0,300000,62129,Primer Premio Ordinario
04/04/2019,27.0,60000,93519,Segundo Premio Ordinario
06/04/2019,28.0,1000000,94690,Primer Premio Extraordinario
06/04/2019,28.0,250000,09637,Segundo Premio Extraordinario
06/04/2019,28.0,50000,26175,Tercer Premio Extraordinario
11/04/2019,29.0,300000,35832,Primer Premio Ordinario
11/04/2019,29.0,60000,43209,Segundo Premio Ordinario
13/04/2019,30.0,600000,59017,Primer Premio Ordinario
13/04/2019,30.0,120000,71041,Segundo Premio Ordinario
18/04/2019,31.0,300000,16265,Primer Premio Ordinario
18/04/2019,31.0,60000,44623,Segundo Premio Ordinario
20/04/2019,32.0,600000,20252,Primer Premio Ordinario
20/04/2019,32.0,120000,07330,Segundo Premio Ordinario
25/04/2019,33.0,300000,66996,Primer Premio Ordinario
25/04/2019,33.0,60000,76420,Segundo Premio Ordinario
27/04/2019,34.0,600000,38184,Primer Premio Ordinario
27/04/2019,34.0,120000,09169,Segundo Premio Ordinario
02/05/2019,35.0,300000,49197,Primer Premio Ordinario
02/05/2019,35.0,60000,76395,Segundo Premio Ordinario
04/05/2019,36.0,1300000,04689,Primer Premio Extraordinario
04/05/2019,36.0,250000,46521,Segundo Premio Extraordinario
09/05/2019,37.0,300000,12719,Primer Premio Ordinario
09/05/2019,37.0,60000,40405,Segundo Premio Ordinario
11/05/2019,38.0,600000,78663,Primer Premio Ordinario
11/05/2019,38.0,120000,78319,Segundo Premio Ordinario
16/05/2019,39.0,300000,03181,Primer Premio Ordinario
16/05/2019,39.0,60000,07450,Segundo Premio Ordinario
18/05/2019,40.0,600000,34889,Primer Premio Ordinario
18/05/2019,40.0,120000,43846,Segundo Premio Ordinario
23/05/2019,41.0,300000,43575,Primer Premio Ordinario
23/05/2019,41.0,60000,94441,Segundo Premio Ordinario
25/05/2019,42.0,600000,91953,Primer Premio Ordinario
25/05/2019,42.0,120000,97828,Segundo Premio Ordinario
30/05/2019,43.0,300000,92148,Primer Premio Ordinario
30/05/2019,43.0,60000,45762,Segundo Premio Ordinario
01/06/2019,44.0,600000,12061,Primer Premio Ordinario
01/06/2019,44.0,120000,10508,Segundo Premio Ordinario
06/06/2019,45.0,300000,94547,Primer Premio Ordinario
06/06/2019,45.0,60000,07076,Segundo Premio Ordinario
08/06/2019,46.0,1000000,57806,Primer Premio Extraordinario
08/06/2019,46.0,250000,41818,Segundo Premio Extraordinario
08/06/2019,46.0,50000,36119,Tercer Premio Extraordinario
13/06/2019,47.0,300000,36984,Primer Premio Ordinario
13/06/2019,47.0,60000,36059,Segundo Premio Ordinario
15/06/2019,48.0,600000,62508,Primer Premio Ordinario
15/06/2019,48.0,120000,09100,Segundo Premio Ordinario
20/06/2019,49.0,300000,96740,Primer Premio Ordinario
20/06/2019,49.0,60000,58985,Segundo Premio Ordinario
22/06/2019,50.0,600000,19812,Primer Premio Ordinario
22/06/2019,50.0,120000,41508,Segundo Premio Ordinario
27/06/2019,51.0,300000,86280,Primer Premio Ordinario
27/06/2019,51.0,60000,91554,Segundo Premio Ordinario
29/06/2019,52.0,600000,84934,Primer Premio Ordinario
29/06/2019,52.0,120000,94094,Segundo Premio Ordinario
04/07/2019,53.0,300000,60229,Primer Premio Ordinario
04/07/2019,53.0,60000,56419,Segundo Premio Ordinario
06/07/2019,54.0,2000000,99294,Primer Premio Extraordinario
06/07/2019,54.0,600000,96009,Segundo Premio Extraordinario
06/07/2019,54.0,200000,72038,Tercer Premio Extraordinario
11/07/2019,55.0,300000,96840,Primer Premio Ordinario
11/07/2019,55.0,60000,31522,Segundo Premio Ordinario
13/07/2019,56.0,1000000,02137,Primer Premio Extraordinario
13/07/2019,56.0,250000,30376,Segundo Premio Extraordinario
13/07/2019,56.0,50000,97712,Tercer Premio Extraordinario
18/07/2019,57.0,300000,88943,Primer Premio Ordinario
18/07/2019,57.0,60000,30258,Segundo Premio Ordinario
20/07/2019,58.0,600000,20219,Primer Premio Ordinario
20/07/2019,58.0,120000,89967,Segundo Premio Ordinario
25/07/2019,59.0,300000,37899,Primer Premio Ordinario
25/07/2019,59.0,60000,31094,Segundo Premio Ordinario
27/07/2019,60.0,600000,92867,Primer Premio Ordinario
27/07/2019,60.0,120000,13638,Segundo Premio Ordinario
01/08/2019,61.0,300000,27816,Primer Premio Ordinario
01/08/2019,61.0,60000,58420,Segundo Premio Ordinario
03/08/2019,62.0,600000,68545,Primer Premio Ordinario
03/08/2019,62.0,120000,61956,Segundo Premio Ordinario
08/08/2019,63.0,300000,61047,Primer Premio Ordinario
08/08/2019,63.0,60000,84002,Segundo Premio Ordinario
10/08/2019,64.0,1000000,46095,Primer Premio Extraordinario
10/08/2019,64.0,250000,71935,Segundo Premio Extraordinario
10/08/2019,64.0,50000,04964,Tercer Premio Extraordinario
15/08/2019,65.0,300000,32936,Primer Premio Ordinario
15/08/2019,65.0,60000,76231,Segundo Premio Ordinario
17/08/2019,66.0,600000,64081,Primer Premio Ordinario
17/08/2019,66.0,120000,95488,Segundo Premio Ordinario
22/08/2019,67.0,300000,93146,Primer Premio Ordinario
22/08/2019,67.0,60000,18334,Segundo Premio Ordinario
24/08/2019,68.0,600000,51344,Primer Premio Ordinario
24/08/2019,68.0,120000,83012,Segundo Premio Ordinario
29/08/2019,69.0,300000,53469,Primer Premio Ordinario
29/08/2019,69.0,60000,74361,Segundo Premio Ordinario
31/08/2019,70.0,600000,67870,Primer Premio Ordinario
31/08/2019,70.0,120000,99489,Segundo Premio Ordinario
05/09/2019,71.0,300000,92726,Primer Premio Ordinario
05/09/2019,71.0,60000,68898,Segundo Premio Ordinario
07/09/2019,72.0,1000000,91428,Primer Premio Extraordinario
07/09/2019,72.0,250000,19116,Segundo Premio Extraordinario
07/09/2019,72.0,50000,48658,Tercer Premio Extraordinario
12/09/2019,73.0,300000,43915,Primer Premio Ordinario
12/09/2019,73.0,60000,06181,Segundo Premio Ordinario
14/09/2019,74.0,600000,75213,Primer Premio Ordinario
